CPU_MEM_TOTAL: 394153280
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 1
REQUESTED_CPUS: 1
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c276
NODE_NAME: c276
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  0 349900 372147776   1720 5095232    0    0     0   204 50877 14734057 60 16 24  0  0
113  0 349900 372004064   1720 5111348    0    0     0   988 44923 15500394 59 16 25  0  0
112  0 349900 372004064   1720 5111348    0    0     0   988 44920 15500758 59 16 25  0  0
91  0 349900 371812544   1720 5120040    0    0     0   864 48097 11747935 59 13 28  0  0
90  0 349900 371812544   1720 5120040    0    0     0   864 48098 11747798 59 13 28  0  0
85  0 349900 371368576   1720 5139552    0    0     0   886 46888 11926046 60 13 27  0  0
83  0 349900 371368576   1720 5139552    0    0     0   886 46889 11926122 60 13 27  0  0
87  0 349900 371164608   1720 5149768    0    0     0  1081 49077 9812683 62 12 26  0  0
86  0 349900 371164608   1720 5149768    0    0     0  1081 49076 9812509 62 12 26  0  0
85  0 349900 372310016   1720 4989648    0    0     0  1895 53607 10867765 59 12 29  0  0
84  0 349900 372310016   1720 4989648    0    0     0  1895 53607 10867743 59 12 29  0  0
83  0 349900 372222080   1720 5006360    0    0     0  1580 71100 10890180 60 13 27  0  0
82  0 349900 372222080   1720 5006360    0    0     0  1580 71100 10890326 60 13 27  0  0
89  0 349900 372183488   1720 5012756    0    0     0  1650 75949 11225033 60 13 27  0  0
88  0 349900 372182976   1720 5012756    0    0     0  1650 75949 11225009 60 13 27  0  0
89  0 349900 372179680   1720 5021280    0    0     0  1599 73882 10245497 59 13 28  0  0
86  0 349900 372179680   1720 5021280    0    0     0  1599 73882 10245372 59 13 28  0  0
90  0 349900 371824192   1720 5267408    1    0     1  1448 79868 9381678 61 14 25  0  0
89  0 349900 371824192   1720 5267408    1    0     1  1448 79876 9381838 61 14 25  0  0
80  0 349900 371525632   1720 5298908    1    0     1  1974 60051 10655352 61 12 27  0  0
79  0 349900 371525632   1720 5298908    1    0     1  1974 60043 10655325 61 12 27  0  0
56  0 349900 371275296   1720 5327520    0    0     0  1476 56165 11862790 63 13 25  0  0
55  0 349900 371275296   1720 5327520    0    0     0  1476 56165 11862530 63 13 25  0  0
80  0 349900 371224960   1720 5343736    0    0     0  2317 51575 10997487 62 12 26  0  0
79  0 349900 371224960   1720 5343736    0    0     0  2317 51575 10997766 62 12 26  0  0
87  0 349900 371199008   1720 5364044    0    0     0  2807 50176 10999432 62 12 26  0  0
86  0 349900 371199008   1720 5364044    0    0     0  2807 50176 10999358 62 12 26  0  0
83  0 349900 371237984   1720 5381628    0    0     0  2898 52816 11195174 61 12 27  0  0
81  0 349900 371237984   1720 5381628    0    0     0  2898 52822 11195225 61 12 27  0  0
84  0 349900 371198080   1720 5392620    0    0     0  2360 54839 11455338 63 12 25  0  0
83  0 349900 371198080   1720 5392620    0    0     0  2360 54833 11455351 63 12 25  0  0
84  0 349900 371197824   1720 5411396    0    0     0  2911 54137 11832917 62 12 26  0  0
83  0 349900 371197824   1720 5411396    0    0     0  2911 54138 11832913 62 12 26  0  0
86  0 349900 371116480   1720 5440448    0    0     0  2355 52800 11713471 62 12 26  0  0
85  0 349900 371116480   1720 5440448    0    0     0  2355 52800 11713452 62 12 26  0  0
57  0 349900 371083808   1720 5448572    0    0     0  1771 55657 11694388 61 12 27  0  0
56  0 349900 371083808   1720 5448572    0    0     0  1771 55657 11694220 61 12 27  0  0
28  0 349900 371126592   1720 5470140    0    0     0  2712 52935 11013290 62 12 26  0  0
27  0 349900 371126592   1720 5470140    0    0     0  2712 52935 11013047 62 12 26  0  0
88  0 349900 371034272   1720 5489188    0    0     0  2073 53849 10372338 63 11 26  0  0
87  0 349900 371034272   1720 5489188    0    0     0  2073 53849 10372703 63 11 26  0  0
58  0 349900 370788192   1720 5534608    0    0     0  2698 51437 11207105 63 12 25  0  0
57  0 349900 370788192   1720 5534608    0    0     0  2698 51437 11206983 63 12 25  0  0
61  0 349900 370306688   1720 5637980    0    0     0  2470 59482 4757572 64  8 28  0  0
59  0 349900 370306688   1720 5637980    0    0     0  2470 59483 4757415 64  8 28  0  0
59  0 349900 370246624   1720 5663768    0    0     0  2485 53733 6461466 68  8 24  0  0
59  0 349900 370246624   1720 5663768    0    0     0  2485 53732 6461541 68  8 24  0  0
87  0 349900 370053408   1720 5682068    0    0     0  2032 52924 9734868 68 10 22  0  0
86  0 349900 370053408   1720 5682068    0    0     0  2032 52923 9735221 68 10 22  0  0
63  0 349900 369993984   1720 5703468    0    0     0  2064 56601 8852493 70 10 21  0  0
62  0 349900 369993984   1720 5703468    0    0     0  2064 56601 8852126 70 10 21  0  0
89  0 349900 369966016   1720 5721580    0    0     0  2075 52052 9491245 69 10 21  0  0
88  0 349900 369966016   1720 5721580    0    0     0  2075 52051 9491466 69 10 21  0  0
63  0 349900 369944160   1720 5737984    0    0     0  2232 49358 7587595 68  9 23  0  0
62  0 349900 369944160   1720 5737984    0    0     0  2232 49358 7587351 68  9 23  0  0
60  0 349900 369906048   1720 5750208    0    0     0  2162 50321 3139172 68  7 25  0  0
59  0 349900 369906048   1720 5750208    0    0     0  2162 50321 3139204 68  7 25  0  0
62  0 349900 369743200   1720 5769208    0    0     0  2379 52875 4523833 68  7 25  0  0
61  0 349900 369743200   1720 5769208    0    0     0  2379 52875 4523830 68  7 25  0  0
34  0 349900 369621376   1720 5789784    0    0     0  2055 50676 4636441 68  7 25  0  0
33  0 349900 369621888   1720 5789784    0    0     0  2055 50676 4636289 68  7 25  0  0
61  0 349900 370826592   1720 5597068    0    0     0  2430 51710 3879675 66  7 27  0  0
60  0 349900 370826592   1720 5597068    0    0     0  2430 51710 3879831 66  7 27  0  0
64  0 349900 371267072   1720 5598760    0    0     0  2313 67259 4348510 66  9 25  0  0
62  0 349900 371267072   1720 5598760    0    0     0  2313 67259 4348521 66  9 25  0  0
69  0 349900 371093760   1720 5650336    0    0     0   973 72348 3288584 67  8 26  0  0
68  0 349900 371093760   1720 5650336    0    0     0   973 72348 3288612 67  8 26  0  0
62  0 349900 370770112   1720 5673548    0    0     0  1595 45345 4917396 65  7 28  0  0
63  0 349900 370770112   1720 5673548    0    0     0  1595 45345 4917400 65  7 28  0  0
30  0 349900 370731584   1720 5676300    0    0     0  1762 40930 419875 64  2 34  0  0
29  0 349900 370731584   1720 5676300    0    0     0  1762 40930 419676 64  2 34  0  0
59  0 349900 371144832   1720 5700960    0    0     0  1243 42610 1366383 63  3 34  0  0
58  0 349900 371144832   1720 5700960    0    0     0  1243 42610 1366572 63  3 34  0  0
33  0 349900 370722848   1720 5726024    0    0     0  1153 45567 2844962 66  5 29  0  0
32  0 349900 370722848   1720 5726024    0    0     0  1153 45567 2844774 66  5 29  0  0
33  0 349900 370723584   1720 5725332    0    0     0   835 38689 2359819 65  5 30  0  0
32  0 349900 370723584   1720 5725332    0    0     0   835 38689 2359819 65  5 30  0  0
33  0 349900 370732064   1720 5732188    0    0     0   864 38501 2253077 65  5 31  0  0
32  0 349900 370732064   1720 5732188    0    0     0   864 38501 2253077 65  5 31  0  0
32  0 349900 370756544   1720 5738916    0    0     0  1398 39127 2249232 64  5 31  0  0
31  0 349900 370756544   1720 5738916    0    0     0  1398 39127 2249232 64  5 31  0  0
37  0 349900 370597600   1720 5751524    0    0     0   681 40717 29081 64  2 34  0  0
36  0 349900 370597600   1720 5751524    0    0     0   681 40717 29081 64  2 34  0  0
34  0 349900 370475264   1720 5755056    0    0     0   667 48726 51158 63  5 32  0  0
33  0 349900 370475264   1720 5755056    0    0     0   667 48727 51165 63  5 32  0  0
33  0 349900 370384704   1720 5781764    0    0     0   953 57536 78800 64  4 32  0  0
31  0 349900 370384704   1720 5781764    0    0     0   953 57535 78793 64  4 32  0  0
31  0 349900 371820352   1720 5598736    0    0     0   241 59569 77831 62  2 35  0  0
30  0 349900 371820352   1720 5598736    0    0     0   241 59569 77830 62  2 35  0  0
33  1 349900 371440960   1720 5610600    0    0     0    26 39421 25956 62  3 35  0  0
33  0 349900 371441472   1720 5610600    0    0     0    26 39422 25960 62  3 35  0  0
34  0 349900 371467136   1720 5629176    0    0     0    65 54926 76203 64  5 31  0  0
33  0 349900 371466624   1720 5629176    0    0     0    65 54925 76202 64  5 31  0  0
33  0 349900 370987680   1720 5667748    0    0     0    24 38896 18270 65  2 33  0  0
32  0 349900 370987680   1720 5667748    0    0     0    24 38895 18268 65  2 33  0  0
33  0 349900 370982784   1720 5674436    0    0     0    25 33245 2311 65  2 33  0  0
32  0 349900 370982784   1720 5674436    0    0     0    25 33245 2310 65  2 33  0  0
33  0 349900 370986944   1720 5668900    0    0     0    65 33157 2067 65  2 33  0  0
32  0 349900 370986944   1720 5668900    0    0     0    65 33157 2067 65  2 33  0  0
35  0 349900 370983744   1720 5672344    0    0     0    26 33192 1985 65  2 33  0  0
34  0 349900 370983744   1720 5672344    0    0     0    26 33192 1985 65  2 33  0  0
33  0 349900 370979232   1720 5675852    0    0     0    11 33642 3182 66  1 33  0  0
32  0 349900 370979232   1720 5675852    0    0     0    11 33642 3182 66  1 33  0  0
59  0 349900 371136736   1720 5703388    0    0     0    44 36016 3249502 66  4 30  0  0
58  0 349900 371136736   1720 5703388    0    0     0    44 36016 3249669 66  4 30  0  0
32  0 349900 371259808   1720 5803204    0    0     0    22 36505 3977033 64  6 30  0  0
31  0 349900 371259808   1720 5803204    0    0     0    22 36505 3976866 64  6 30  0  0
57  0 349900 371277632   1720 5814908    0    0     0    22 35229 3995212 63  5 32  0  0
56  0 349900 371277632   1720 5814908    0    0     0    22 35229 3995364 63  5 32  0  0
58  0 349900 371296736   1720 5818852    0    0     0    38 36240 6991702 62  8 30  0  0
57  0 349900 371296736   1720 5818852    0    0     0    38 36240 6991702 62  8 30  0  0
32  0 349900 371214208   1720 5839236    0    0     0    22 40494 7995728 64 10 26  0  0
31  0 349900 371214208   1720 5839236    0    0     0    22 40494 7995575 64 10 26  0  0
62  0 349900 370955936   1720 5854216    0    0     0    22 38226 8062874 65  9 26  0  0
61  0 349900 370955936   1720 5854216    0    0     0    22 38226 8063060 65  9 26  0  0
59  0 349900 370952128   1720 5857700    0    0     0    33 37151 7965368 66  9 25  0  0
58  0 349900 370952128   1720 5857700    0    0     0    33 37151 7965346 66  9 25  0  0
60  0 349900 370834752   1720 5865780    0    0     0    22 40640 7747887 68  9 23  0  0
59  0 349900 370834752   1720 5865780    0    0     0    22 40640 7747873 68  9 23  0  0
61  0 349900 370249504   1720 5896248    0    0     0    22 40256 5076191 68  6 25  0  0
60  0 349900 370249504   1720 5896248    0    0     0    22 40256 5076240 68  6 25  0  0
89  0 349900 370243840   1720 5901756    0    0     0    31 39610 8787932 70 10 20  0  0
88  0 349900 370243840   1720 5901756    0    0     0    31 39610 8788011 70 10 20  0  0
115  0 349900 370232256   1720 5906624    0    0     0    22 40079 8906292 70 10 20  0  0
114  0 349900 370232256   1720 5906624    0    0     0    22 40079 8906580 70 10 20  0  0
89  0 349900 370176128   1720 5910176    0    0     0    22 40398 11891471 69 12 18  0  0
88  0 349900 370176128   1720 5910176    0    0     0    22 40398 11891365 69 12 18  0  0
115  0 349900 370057888   1720 5917028    0    0     0    34 41516 14579009 70 15 16  0  0
114  0 349900 370057888   1720 5917028    0    0     0    34 41516 14579185 70 15 16  0  0
88  0 349900 370012992   1720 5924656    0    0     0    22 42761 15298371 70 15 15  0  0
87  0 349900 370012992   1720 5924656    0    0     0    22 42761 15298113 70 15 15  0  0
115  0 349900 369971136   1720 5929948    0    0     0    22 42786 14865630 70 15 15  0  0
114  0 349900 369971136   1720 5929948    0    0     0    22 42786 14865926 70 15 15  0  0
117  0 349900 369924672   1720 5935188    0    0     0    35 43176 16793799 70 17 14  0  0
116  0 349900 369924672   1720 5935188    0    0     0    35 43176 16793834 70 17 14  0  0
116  0 349900 369917216   1720 5941968    0    0     0    22 42028 17580642 68 17 15  0  0
115  0 349900 369917216   1720 5941968    0    0     0    22 42028 17580597 68 17 15  0  0
117  0 349900 369914112   1720 5945432    0    0     0    22 42313 17870761 69 17 14  0  0
116  0 349900 369914112   1720 5945432    0    0     0    22 42313 17870914 69 17 14  0  0
116  0 349644 369907168   1720 5952232    1    0     1    25 42251 17126706 69 17 14  0  0
115  0 349644 369907168   1720 5952232    1    0     1    25 42251 17126361 69 17 14  0  0
61  0 349644 369902784   1720 5955672    0    0     0    32 41958 16622227 69 16 15  0  0
60  0 349644 369902784   1720 5955672    0    0     0    32 41958 16621914 69 16 15  0  0
87  0 349644 369898912   1720 5959152    0    0     0    11 41564 15753734 69 16 15  1  0
87  0 349644 369898912   1720 5959152    0    0     0    11 41564 15754066 69 16 15  1  0
88  0 349644 369895264   1720 5962596    0    0     0    33 42010 15584180 70 15 15  0  0
87  0 349644 369895264   1720 5962596    0    0     0    33 42010 15583926 70 15 15  0  0
88  0 349644 369889824   1720 5967768    0    0     0    28 41655 15133827 69 15 16  0  0
87  0 349644 369889824   1720 5967768    0    0     0    28 41655 15133946 69 15 16  0  0
116  0 349644 369722208   1720 5972884    0    0     0    22 40357 13304569 69 13 18  0  0
115  0 349644 369722208   1720 5972884    0    0     0    22 40357 13304929 69 13 18  0  0
89  0 349644 369718464   1720 5976332    0    0     0    22 42045 16750082 69 16 15  0  0
88  0 349644 369718464   1720 5976332    0    0     0    22 42046 16749811 69 16 15  0  0
63  0 349644 369926400   1720 6047688    0    0     0    33 44595 17557079 68 17 15  0  0
62  0 349644 369926400   1720 6047688    0    0     0    33 44595 17556851 68 17 15  0  0
114  0 349644 370182528   1720 6072164    0    0     0    22 43242 16099129 66 16 18  0  0
113  0 349644 370182528   1720 6072164    0    0     0    22 43242 16099717 66 16 18  0  0
87  0 349644 370251840   1720 6061420    0    0     0    22 40420 17569830 64 17 19  0  0
86  0 349644 370251840   1720 6061420    0    0     0    22 40420 17569426 64 17 19  0  0
113  0 349644 370248608   1720 6070428    0    0     0    29 41678 18293845 65 18 18  0  0
112  0 349644 370248608   1720 6070428    0    0     0    29 41677 18294097 65 18 18  0  0
113  0 349644 370240672   1720 6077160    0    0     0    25 39826 15849254 66 15 19  0  0
112  0 349644 370240672   1720 6077160    0    0     0    25 39826 15849246 66 15 19  0  0
113  0 349644 370234880   1720 6080596    0    0     0    24 40430 17217301 65 16 18  0  0
112  0 349644 370234880   1720 6080596    0    0     0    24 40430 17217266 65 16 18  0  0
113  0 349644 370218144   1720 6087388    0    0     0    29 40755 17950992 65 17 18  0  0
112  0 349644 370218144   1720 6087388    0    0     0    29 40755 17951071 65 17 18  0  0
111  0 349644 370207328   1720 6090808    0    0     0    22 39840 17482745 64 17 19  0  0
110  0 349644 370207328   1720 6090808    0    0     0    22 39840 17482909 64 17 19  0  0
113  0 349644 370201440   1720 6096252    0    0     0    25 40058 17981845 64 17 19  0  0
112  0 349644 370201440   1720 6096252    0    0     0    25 40058 17981625 64 17 19  0  0
113  0 349644 370196480   1720 6100996    0    0     0    43 39935 17152728 65 16 19  0  0
112  0 349644 370196480   1720 6100996    0    0     0    43 39935 17152545 65 16 19  0  0
114  0 349644 370192416   1720 6104428    0    0     0    22 40001 16291653 65 16 19  0  0
113  0 349644 370192416   1720 6104428    0    0     0    22 40001 16291890 65 16 19  0  0
112  0 349644 370399360   1720 6121860    0    0     0    22 41438 18250657 64 17 19  0  0
111  0 349644 370399360   1720 6121860    0    0     0    22 41438 18250626 64 17 19  0  0
112  0 349644 370596768   1720 6141648    0    0     0    30 39986 17173179 61 17 22  0  0
111  0 349644 370596768   1720 6141648    0    0     0    30 39986 17173109 61 17 22  0  0
84  0 349644 370660672   1720 6172104    0    0     0    22 43107 18123998 62 18 21  0  0
83  0 349644 370660672   1720 6172104    0    0     0    22 43107 18123928 62 18 21  0  0
112  0 349644 370401216   1720 6213296    0    0     0    24 41703 17511474 61 17 22  0  0
111  0 349644 370401216   1720 6213296    0    0     0    24 41703 17511559 61 17 22  0  0
112  0 349644 370438784   1720 6213184    0    0     0    34 42229 18424472 62 18 21  0  0
111  0 349644 370438784   1720 6213184    0    0     0    34 42229 18424521 62 18 21  0  0
86  0 349644 370180672   1720 6228712    0    0     0    22 40983 17291253 62 17 22  0  0
85  0 349644 370180672   1720 6228712    0    0     0    22 40983 17291071 62 17 22  0  0
113  0 349644 370173472   1720 6235460    0    0     0    11 39284 18551000 62 17 20  0  0
112  0 349644 370173472   1720 6235460    0    0     0    11 39284 18551213 62 17 20  0  0
85  0 349644 370169568   1720 6238784    0    0     0    38 38904 17646462 62 17 21  0  0
84  0 349644 370169568   1720 6238784    0    0     0    38 38904 17646209 62 17 21  0  0
109  0 349644 370166048   1720 6242264    0    0     0    22 39282 18440943 62 17 20  0  0
108  0 349644 370166048   1720 6242264    0    0     0    22 39282 18441289 62 17 20  0  0
112  0 349644 370160672   1720 6245676    0    0     0    22 39252 18286805 62 17 20  0  0
111  0 349644 370160672   1720 6245676    0    0     0    22 39252 18286637 62 17 20  0  0
109  0 349644 370153216   1720 6252432    0    0     0    41 39235 18276995 62 17 21  0  0
108  0 349644 370153216   1720 6252432    0    0     0    41 39235 18277040 62 17 21  0  0
85  0 349644 370149088   1720 6255848    0    0     0    23 38983 17917341 62 17 21  0  0
84  0 349644 370149088   1720 6255848    0    0     0    23 38983 17917134 62 17 21  0  0
114  0 349644 370124128   1720 6262888    0    0     0    24 39905 18051292 63 17 20  0  0
113  0 349644 370124128   1720 6262888    0    0     0    24 39905 18051449 63 17 20  0  0
112  0 349644 370071488   1720 6269508    0    0     0    24 40475 18064983 63 17 20  0  0
111  0 349644 370071488   1720 6269508    0    0     0    24 40475 18065041 63 17 20  0  0
87  0 349644 370121408   1720 6331228    0    0     0    22 42180 17919130 63 18 20  0  0
86  0 349644 370121408   1720 6331228    0    0     0    22 42180 17918996 63 18 20  0  0
86  0 349644 370089088   1720 6311428    0    0     0    22 39328 14989783 62 15 23  0  0
85  0 349644 370089088   1720 6311428    0    0     0    22 39328 14989715 62 15 23  0  0
87  0 349644 369978432   1720 6318868    0    0     0    34 37042 11648795 62 11 26  0  0
86  0 349644 369978432   1720 6318868    0    0     0    34 37042 11648712 62 11 26  0  0
112  0 349644 369978816   1720 6323632    0    0     0    22 38944 15916120 63 15 21  0  0
111  0 349644 369978816   1720 6323632    0    0     0    22 38944 15916497 63 15 21  0  0
112  0 349644 369972096   1720 6330212    0    0     0    22 38586 15448756 63 15 22  0  0
111  0 349644 369972096   1720 6330212    0    0     0    22 38586 15448549 63 15 22  0  0
112  0 349644 369968352   1720 6333792    0    0     0    27 38867 16157050 63 15 21  0  0
111  0 349644 369968352   1720 6333792    0    0     0    27 38867 16157074 63 15 21  0  0
85  0 349644 369963136   1720 6338200    0    0     0    22 38567 15511706 63 15 22  0  0
84  0 349644 369963136   1720 6338200    0    0     0    22 38567 15511692 63 15 22  0  0
58  0 349644 369867840   1720 6343972    0    0     0    23 36860 12492566 62 13 26  0  0
57  0 349644 369867840   1720 6343972    0    0     0    23 36860 12492176 62 13 26  0  0
58  0 349644 369735584   1720 6347788    0    0     0    34 33787 5242863 61  7 32  0  0
57  0 349644 369735584   1720 6347788    0    0     0    34 33787 5242856 61  7 32  0  0
58  0 349644 369603936   1720 6351188    0    0     0    22 34717 7588655 61  9 30  0  0
57  0 349644 369603936   1720 6351188    0    0     0    22 34717 7588771 61  9 30  0  0
84  0 349644 370717504   1720 6193296    0    0     0    48 38262 9815882 61 10 29  0  0
83  0 349644 370717504   1720 6193296    0    0     0    48 38262 9815981 61 10 29  0  0
59  0 349644 370803264   1720 6229520    0    0     0    25 37165 9409519 61 10 29  0  0
58  0 349644 370803264   1720 6229520    0    0     0    25 37166 9409341 61 10 29  0  0
86  0 349644 370679488   1720 6228600    0    0     0    15 37342 9697891 62 10 28  0  0
85  0 349644 370679488   1720 6228600    0    0     0    15 37342 9698156 62 10 28  0  0
61  0 349644 370376288   1720 6267960    0    0     0   142 48581 7827990 65 10 25  0  0
60  0 349644 370375808   1720 6267960    0    0     0   142 48581 7827760 65 10 25  0  0
60  0 349644 369743232   1720 6288032    0    0     0    47 40219 6124370 64  7 28  0  0
59  0 349644 369743232   1720 6288032    0    0     0    47 40219 6124299 64  7 28  0  0
61  0 349644 369597664   1720 6312952    0    0     0   361 43755 5753171 66  7 26  0  0
60  0 349644 369597664   1720 6312952    0    0     0   361 43755 5753279 66  7 26  0  0
62  0 349644 369704448   1720 6332812    0    0     0   947 44758 6070373 67  7 26  0  0
61  0 349644 369704448   1720 6332812    0    0     0   947 44758 6070265 67  7 26  0  0
60  0 349644 370636288   1720 6158364    0    0     0   636 42753 5445387 66  6 29  0  0
59  0 349644 370636288   1720 6158364    0    0     0   636 42753 5445383 66  6 29  0  0
58  0 349644 370689024   1720 6196080    0    0     0  1068 42700 4908072 66  6 28  0  0
57  0 349644 370689024   1720 6196080    0    0     0  1068 42700 4908085 66  6 28  0  0
31  0 349644 371089440   1720 6227088    0    0     0   365 43016 917359 61  4 36  0  0
30  0 349644 371089440   1720 6227088    0    0     0   365 43016 917197 61  4 36  0  0
57  0 349644 370802688   1720 6239416    0    0     0  1113 41482 781177 61  2 37  0  0
56  0 349644 370802688   1720 6239416    0    0     0  1113 41482 781328 61  2 37  0  0
57  0 349644 370542080   1720 6254616    0    0     0  1116 44984 3868930 62  5 33  0  0
56  0 349644 370542080   1720 6254616    0    0     0  1116 44984 3868987 62  5 33  0  0
57  0 349644 370477088   1720 6274020    0    0     0  1276 40431 3627787 62  4 34  0  0
56  0 349644 370477088   1720 6274020    0    0     0  1276 40431 3627729 62  4 34  0  0
61  0 349644 370392768   1720 6280900    0    0     0  1626 44156 3987983 63  5 33  0  0
60  0 349644 370392768   1720 6280900    0    0     0  1626 44156 3987990 63  5 33  0  0
34  0 349644 370146496   1720 6307076    0    0     0  1908 48655 2722276 63  4 33  0  0
33  0 349644 370146496   1720 6307076    0    0     0  1908 48655 2722119 63  4 33  0  0
33  0 349644 369685888   1720 6337896    0    0     0  1517 41798 26853 63  2 35  0  0
32  0 349644 369685888   1720 6337896    0    0     0  1517 41798 26852 63  2 35  0  0
31  0 349644 369589152   1720 6361428    0    0     0  1616 47745 41553 66  2 32  0  0
30  0 349644 369589152   1720 6361428    0    0     0  1616 47745 41553 66  2 32  0  0
35  0 349644 369254880   1720 6377492    0    0     0  1303 43360 23429 67  2 31  0  0
34  0 349644 369254880   1720 6377492    0    0     0  1303 43360 23429 67  2 31  0  0
33  0 349644 370236480   1720 6226864    0    0     0  1588 48233 41922 67  1 31  0  0
32  0 349644 370236480   1720 6226864    0    0     0  1588 48233 41922 67  1 31  0  0
39  0 349644 370083808   1720 6241348    0    0     0  1654 45833 30642 69  1 30  0  0
38  0 349644 370083808   1720 6241348    0    0     0  1654 45833 30644 69  1 30  0  0
34  0 349644 369890592   1720 6262792    0    0     0  1369 47429 45797 70  1 29  0  0
32  0 349644 369890592   1720 6262792    0    0     0  1369 47429 45796 70  1 29  0  0
35  0 349644 369599616   1720 6276560    0    0     0  1579 52347 153155 71  2 27  0  0
34  0 349644 369599616   1720 6276560    0    0     0  1579 52347 153153 71  2 27  0  0
39  0 349644 369444192   1720 6304484    0    0     0  2043 51454 85636 71  1 28  0  0
39  0 349644 369444192   1720 6304484    0    0     0  2043 51458 85646 71  1 28  0  0
40  0 349644 369449696   1720 6318044    0    0     0  1733 44509 32681 70  1 29  0  0
39  0 349644 369449696   1720 6318044    0    0     0  1733 44508 32680 70  1 29  0  0
41  0 349644 369539104   1720 6333876    0    0     0  3323 45685 45557 70  1 29  0  0
39  0 349644 369539104   1720 6333876    0    0     0  3323 45684 45560 70  1 29  0  0
37  0 349644 369419232   1720 6354916    0    0     0  1813 50821 46112 71  1 28  0  0
36  0 349644 369419232   1720 6354916    0    0     0  1813 50819 46101 71  1 28  0  0
34  0 349644 369436608   1720 6367832    0    0     0  2194 46252 46833 70  1 29  0  0
33  1 349644 369436608   1720 6367832    0    0     0  2194 46252 46832 70  1 29  0  0
34  0 349644 369238144   1720 6395980    0    0     0  2573 56421 61801 69  1 30  1  0
33  0 349644 369238144   1720 6395980    0    0     0  2573 56421 61801 69  1 30  1  0
40  0 349644 369298656   1720 6413028    0    0     0   777 44819 37798 69  1 30  0  0
39  0 349644 369298656   1720 6413028    0    0     0   777 44819 37798 69  1 30  0  0
35  0 349644 369454016   1720 6412144    0    0     0  3158 48418 35816 69  1 30  0  0
34  0 349644 369454016   1720 6412144    0    0     0  3158 48418 35816 69  1 30  0  0
42  0 349644 369186368   1720 6449532    0    0     0  2087 51684 65576 72  1 27  0  0
39  0 349644 369186368   1720 6449532    0    0     0  2087 51684 65577 72  1 27  0  0
34  0 349644 369331264   1720 6450120    0    0     0  1496 40949 17603 68  1 31  0  0
33  0 349644 369331264   1720 6450120    0    0     0  1496 40949 17603 68  1 31  0  0
34  0 349644 369417312   1720 6473040    0    0     0  3382 53365 72428 71  1 28  0  0
33  0 349644 369417312   1720 6473040    0    0     0  3382 53365 72428 71  1 28  0  0
36  0 349644 369214112   1720 6530816    0    0     0  1049 46879 41495 71  1 28  0  0
36  0 349644 369214112   1720 6530816    0    0     0  1049 46879 41498 71  1 28  0  0
34  0 349644 369455872   1720 6551224    0    0     0  2493 47005 39997 69  1 29  0  0
33  0 349644 369455872   1720 6551224    0    0     0  2493 47005 39994 69  1 29  0  0
36  0 349644 369510560   1720 6596140    0    0     0  2799 58313 72015 73  1 26  0  0
35  0 349644 369510560   1720 6596140    0    0     0  2799 58313 72015 73  1 26  0  0
36  0 349644 369724512   1720 6624384    0    0     0   854 42632 34046 66  1 33  0  0
35  0 349644 369724512   1720 6624384    0    0     0   854 42632 34046 66  1 33  0  0
32  0 349644 369864896   1720 6626532    0    0     0  3317 46382 36190 66  1 33  0  0
31  0 349644 369864896   1720 6626532    0    0     0  3317 46382 36190 66  1 33  0  0
32  0 349644 369607232   1720 6665928    0    0     0  2081 46946 52660 66  1 33  0  0
32  0 349644 369607232   1720 6665928    0    0     0  2081 46947 52664 66  1 33  0  0
36  0 349644 369722208   1720 6670776    0    0     0  1499 42618 30669 65  1 34  0  0
36  0 349644 369722208   1720 6670776    0    0     0  1499 42617 30666 65  1 34  0  0
31  0 349644 369696576   1720 6696940    0    0     0  3059 48756 54753 67  1 32  0  0
30  0 349644 369696576   1720 6696940    0    0     0  3059 48756 54753 67  1 32  0  0
32  0 349644 369574016   1720 6717996    0    0     0  1206 48499 46020 66  1 33  0  0
31  0 349644 369574016   1720 6717996    0    0     0  1206 48499 46020 66  1 33  0  0
33  0 349644 369709024   1720 6717144    0    0     0  2704 43344 33359 65  1 34  0  0
32  0 349644 369709024   1720 6717144    0    0     0  2704 43344 33360 65  1 34  0  0
36  0 349644 369779040   1720 6760852    0    0     0  2639 51214 61760 67  1 32  0  0
35  0 349644 369779040   1720 6760852    0    0     0  2639 51214 61759 67  1 32  0  0
44  0 349644 369755328   1720 6779692    0    0     0  1544 40405 40865 62  1 37  0  0
43  0 349644 369755328   1720 6779692    0    0     0  1544 40405 40865 62  1 37  0  0
30  0 349644 369825504   1720 6787428    0    0     0  2334 49090 46292 65  1 34  0  0
29  0 349644 369825504   1720 6787428    0    0     0  2334 49090 46292 65  1 34  0  0
34  0 349644 370712704   1720 6356556    0    0     0  2222 53714 59089 65  2 33  0  0
32  0 349644 370712704   1720 6356556    0    0     0  2222 53715 59091 65  2 33  0  0
34  0 349644 370265248   1720 6405404    0    0     0  1699 50945 66220 65  2 33  0  0
33  0 349644 370265248   1720 6405404    0    0     0  1708 50945 66218 65  2 33  0  0
