CPU_MEM_TOTAL: 394153288
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 8
REQUESTED_CPUS: 8
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c446
NODE_NAME: c446
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 116692 356771840   5244 6399368    0    0     0     7 8536  606 17  0 83  0  0
 8  0 116692 358579648   5244 4756296    0    0     0     0 9575 2088 17  0 83  0  0
 8  0 116692 358579648   5244 4756296    0    0     0     2 9578 2097 17  0 83  0  0
 8  0 116692 358576448   5244 4759632    0    0     0     2 8533  629 16  0 83  0  0
 8  0 116692 358576448   5244 4759632    0    0     0     0 8527  618 16  0 83  0  0
 9  0 116692 358576576   5244 4759632    0    0     0     1 8492  560 17  0 83  0  0
 8  0 116692 358576576   5244 4759632    0    0     0     1 8500  571 17  0 83  0  0
 8  0 116692 358576768   5244 4759632    0    0     0     0 8562  585 17  0 83  0  0
 8  0 116692 358576768   5244 4759632    0    0     0     0 8564  576 17  0 83  0  0
 9  0 116692 358576096   5244 4759632    0    0     0     0 8491  564 17  0 83  0  0
 9  0 116692 358576096   5244 4759632    0    0     0     0 8501  574 17  0 83  0  0
 8  0 116692 351538688   5244 4759632    0    0     0     9 8515  560 16  1 83  0  0
 8  0 116692 351538688   5244 4759632    0    0     0     9 8511  551 16  1 83  0  0
 8  0 116692 358575744   5244 4759632    0    0     0     0 8586  710 17  0 83  0  0
 8  0 116692 358575744   5244 4759632    0    0     0     0 8596  720 17  0 83  0  0
 8  0 116692 358575616   5244 4759644    0    0     0     0 8516  581 17  0 83  0  0
 8  0 116692 358575616   5244 4759644    0    0     0     0 8504  571 17  0 83  0  0
 8  0 116692 358575712   5244 4759648    0    0     0     3 8479  534 17  0 83  0  0
 8  0 116692 358575712   5244 4759648    0    0     0     3 8488  544 17  0 83  0  0
 8  0 116692 351538464   5244 4759656    0    0     0     0 8563  617 16  1 83  0  0
 8  0 116692 351538400   5244 4759656    0    0     0     0 8557  609 16  1 83  0  0
 9  0 116692 358575584   5244 4759656    0    0     0     2 8504  547 17  0 83  0  0
 8  0 116692 358575584   5244 4759656    0    0     0     2 8510  554 17  0 83  0  0
 8  0 116692 358575584   5244 4759656    0    0     0     6 8513  573 17  0 83  0  0
 8  0 116692 358575584   5244 4759656    0    0     0     6 8508  566 17  0 83  0  0
 8  0 116692 358575424   5244 4759656    0    0     0     0 8665  763 17  0 83  0  0
 8  0 116692 358575424   5244 4759656    0    0     0     0 8671  771 17  0 83  0  0
 8  0 116692 351537984   5244 4759656    0    0     0     0 8539  592 16  1 83  0  0
 8  0 116692 351537984   5244 4759656    0    0     0     0 8529  584 16  1 83  0  0
 8  0 116692 358571712   5244 4763024    0    0     0     8 8544  657 16  0 83  0  0
 8  0 116692 358571712   5244 4763024    0    0     0     8 8552  665 16  0 83  0  0
 8  0 116692 358568416   5244 4766360    0    0     0     0 8582  674 17  0 83  0  0
 8  0 116692 358568416   5244 4766360    0    0     0     0 8575  665 17  0 83  0  0
 8  0 116692 358564864   5244 4769712    0    0     0     0 8537  638 17  0 83  0  0
 8  0 116692 358564864   5244 4769712    0    0     0     0 8540  648 17  0 83  0  0
 8  0 116692 358561568   5244 4773052    0    0     0     5 8537  660 17  0 83  0  0
 8  0 116692 358561568   5244 4773052    0    0     0     5 8535  655 17  0 83  0  0
 8  0 116692 358558272   5244 4776392    0    0     0     0 8647  807 17  0 83  0  0
 8  0 116692 358558272   5244 4776392    0    0     0     0 8659  811 17  0 83  0  0
 8  0 116692 358555968   5244 4778660    0    0     0     1 8511  613 17  0 83  0  0
 8  0 116692 358555968   5244 4778660    0    0     0     1 8518  624 17  0 83  0  0
 8  0 116692 358554912   5244 4779748    0    0     0     1 8503  593 17  0 83  0  0
 9  0 116692 358554912   5244 4779748    0    0     0     1 8507  593 17  0 83  0  0
 8  0 116692 358551808   5244 4783092    0    0     0     0 8590  676 17  0 83  0  0
 8  0 116692 358551808   5244 4783092    0    0     0     0 8579  655 17  0 83  0  0
 8  0 116692 358548416   5244 4786464    0    0     0     0 8506  600 17  0 83  0  0
 8  0 116692 358548416   5244 4786464    0    0     0     0 8508  611 17  0 83  0  0
 8  0 116692 358545248   5244 4789804    0    0     0     6 8532  653 17  0 83  0  0
 8  0 116692 358545248   5244 4789804    0    0     0     6 8531  644 17  0 83  0  0
 8  0 116692 358542144   5244 4793144    0    0     0     0 9137 2385 17  0 83  0  0
 8  0 116692 358542144   5244 4793144    0    0     0     0 9142 2395 17  0 83  0  0
 8  0 116692 358542048   5244 4793152    0    0     0     0 8713  594 17  0 83  0  0
 8  0 116692 358542048   5244 4793152    0    0     0     0 8723  583 17  0 83  0  0
 8  0 116692 358542144   5244 4793152    0    0     0     5 8701  608 17  0 83  0  0
 8  0 116692 358542144   5244 4793152    0    0     0     5 8694  618 17  0 83  0  0
 8  0 116692 358542720   5244 4793160    0    0     0     0 8757  654 17  0 83  0  0
 8  0 116692 358542720   5244 4793160    0    0     0     0 8759  644 17  0 83  0  0
 8  0 116692 358542656   5244 4793160    0    0     0     2 8691  576 17  0 83  0  0
 8  0 116692 358477184   5244 4793160    0    0     0     2 8690  586 17  0 83  0  0
 8  0 116692 358542208   5244 4793160    0    0     0     7 8692  619 16  1 83  0  0
 8  0 116692 358542208   5244 4793160    0    0     0     7 8688  609 16  1 83  0  0
 8  0 116692 358541856   5244 4793160    0    0     0     0 8770  756 17  0 83  0  0
 8  0 116692 358541856   5244 4793160    0    0     0     0 8776  766 17  0 83  0  0
 9  0 116692 358541888   5244 4793160    0    0     0     0 8700  602 17  0 83  0  0
 9  0 116692 358541888   5244 4793160    0    0     0     0 8695  593 17  0 83  0  0
 8  0 116692 358541952   5244 4793164    0    0     0     5 8719  582 17  0 83  0  0
 8  0 116692 356787136   5244 4793164    0    0     0     5 8718  592 17  0 83  0  0
 8  0 116692 358541376   5244 4793168    0    0     0     0 8725  620 16  1 83  0  0
 9  0 116692 358541376   5244 4793168    0    0     0     0 8736  611 16  1 83  0  0
 8  0 116692 358541216   5244 4793168    0    0     0     0 8735  605 17  0 83  0  0
 9  0 116692 358541216   5244 4793168    0    0     0     0 8736  613 17  0 83  0  0
 8  0 116692 358541280   5244 4793168    0    0     0     5 8674  561 17  0 83  0  0
 9  0 116692 358541280   5244 4793168    0    0     0     5 8674  551 17  0 83  0  0
 8  0 116692 358541376   5244 4793172    0    0     0     0 8680  754 17  0 83  0  0
 9  0 116692 354968704   5244 4793172    0    0     0     0 8690  764 17  0 83  0  0
 8  0 116692 358537888   5244 4796512    0    0     0     1 8507  603 15  1 83  0  0
 8  0 116692 358537888   5244 4796512    0    0     0     1 8502  594 16  1 83  0  0
 8  0 116692 358534688   5244 4799852    0    0     0     1 8471  596 16  0 83  0  0
 8  0 116692 358534688   5244 4799852    0    0     0     1 8475  606 16  0 83  0  0
 8  0 116692 358531552   5244 4803196    0    0     0     0 8542  649 17  0 83  0  0
 8  0 116692 358531552   5244 4803196    0    0     0     0 8540  638 17  0 83  0  0
 9  0 116692 358529344   5244 4805396    0    0     0     0 8500  594 17  0 83  0  0
 8  0 116692 358528352   5244 4806404    0    0     0     0 8506  616 17  0 83  0  0
 8  0 116692 358528608   5244 4806548    0    0     0    10 8517  616 17  0 83  0  0
 8  0 116692 358528608   5244 4806548    0    0     0    10 8511  606 17  0 83  0  0
 8  0 116692 358525440   5244 4809924    0    0     0     0 8632  791 17  0 83  0  0
 8  0 116692 358525440   5244 4809924    0    0     0     0 8637  790 17  0 83  0  0
 8  0 116692 358522112   5244 4813268    0    0     0     0 8509  622 17  0 83  0  0
 8  0 116692 358522112   5244 4813268    0    0     0     0 8511  612 17  0 83  0  0
 8  0 116692 358518816   5244 4816608    0    0     0     1 8504  634 16  0 83  0  0
 8  0 116692 358518816   5244 4816608    0    0     0     1 8514  644 16  0 83  0  0
 8  0 116692 358515648   5244 4819956    0    0     0     0 8587  654 17  0 83  0  0
 8  0 116692 358515648   5244 4819956    0    0     0     0 8591  646 17  0 83  0  0
 8  0 116692 358512224   5244 4823312    0    0     0     2 8538  608 16  0 83  0  0
 8  0 116692 358512224   5244 4823312    0    0     0     2 8538  618 16  0 83  0  0
 8  0 116692 358508896   5244 4826656    0    0     0     6 8521  686 17  0 83  0  0
 8  0 116692 358508896   5244 4826656    0    0     0     6 8524  679 17  0 83  0  0
 8  0 116692 358508608   5244 4826660    0    0     0     0 8658  768 17  0 83  0  0
 9  0 116692 358508608   5244 4826660    0    0     0     0 8663  776 17  0 83  0  0
 8  0 116692 358508544   5244 4826660    0    0     0     0 8531  596 17  0 83  0  0
 8  0 116692 358508544   5244 4826660    0    0     0     0 8528  588 17  0 83  0  0
 8  0 116692 358508512   5244 4826660    0    0     0     3 8551  605 17  0 83  0  0
 8  0 116692 358508512   5244 4826660    0    0     0     3 8553  614 17  0 83  0  0
 8  0 116692 358508896   5244 4826660    0    0     0     0 8651  643 17  0 83  0  0
 8  0 116692 358508864   5244 4826660    0    0     0     0 8660  639 17  0 83  0  0
 8  0 116692 358508352   5244 4826660    0    0     0     0 8696  580 16  1 83  0  0
 8  0 116692 358508320   5244 4826660    0    0     0     0 8696  583 16  1 83  0  0
 8  0 116692 358508352   5244 4826660    0    0     0     5 8659  589 17  0 83  0  0
 8  0 116692 358508352   5244 4826660    0    0     0     5 8649  577 17  0 83  0  0
 8  0 116692 358507328   5244 4826668    0    0     0     0 9194 2305 17  0 83  0  0
 8  0 116692 358507328   5244 4826668    0    0     0     0 9200 2315 17  0 83  0  0
 8  0 116692 358507264   5244 4826668    0    0     0     2 8616  550 17  0 83  0  0
 8  0 116692 358507264   5244 4826668    0    0     0     2 8606  540 17  0 83  0  0
 8  0 116692 358506944   5244 4826672    0    0     0     1 8508  558 16  1 83  0  0
 8  0 116692 358506944   5244 4826672    0    0     0     1 8512  569 16  1 83  0  0
 8  0 116692 358507520   5244 4826672    0    0     0     0 8554  584 17  0 83  0  0
 8  0 116692 358507520   5244 4826672    0    0     0     0 8545  574 17  0 83  0  0
 8  0 116692 358507552   5244 4826672    0    0     0     0 8520  552 17  0 83  0  0
 8  0 116692 358507552   5244 4826672    0    0     0     0 8537  564 17  0 83  0  0
 8  0 116692 358507584   5244 4826672    0    0     0     7 8704  579 17  0 83  0  0
 8  0 116692 358507584   5244 4826672    0    0     0     7 8701  567 17  0 83  0  0
 8  0 116692 358503648   5244 4830012    0    0     0     0 8821  810 16  1 83  0  0
 8  0 116692 358503648   5244 4830012    0    0     0     0 8832  821 16  1 83  0  0
 8  0 116692 358499968   5244 4833320    0    0     0     0 8756  671 17  0 83  0  0
 8  0 116692 358499968   5244 4833320    0    0     0     0 8761  662 17  0 83  0  0
 7  0 116692 358499968   5244 4833400    0    0     0     5 8687  599 17  0 83  0  0
 8  0 116692 358498752   5244 4834588    0    0     0     5 8695  616 17  0 83  0  0
 8  0 116692 358496704   5244 4836752    0    0     0     0 8800  727 17  0 83  0  0
 8  0 116692 358496704   5244 4836752    0    0     0     0 8797  723 17  0 83  0  0
 8  0 116692 358479648   5244 4840352    0    0     0     1 11614 7130 17  0 83  0  0
 8  0 116692 358478720   5244 4843288    0    0     0     1 12075 8382 17  0 83  0  0
10  0 116692 358465152   5244 4847052    0    0     0     7 31086 57642 17  1 82  0  0
 9  0 116692 358485600   5244 4827932    0    0     0     7 31681 58476 17  1 82  0  0
 8  0 116692 358494720   5244 4833456    0    0     0     0 24941 38032 17  1 82  0  0
 8  0 116692 358493120   5244 4834380    0    0     0     0 23925 36070 17  1 82  0  0
 9  0 116692 358307552   5244 4899304    0    0    36     4 10073 7542 17  0 83  0  0
 8  0 116692 358307072   5244 4899808    0    0    36     4 10045 7474 17  0 83  0  0
10  0 116692 358239264   5244 4956420    0    0     0    16 9402 2502 17  0 83  0  0
 9  0 116692 358238240   5244 4957932    0    0     0    16 9429 2445 17  1 83  0  0
 9  0 116692 358205312   5244 4989072    0    0     0     2 9680  769 18  1 81  0  0
 8  1 116692 358203904   5244 4990268    0    0     0     2 9681  783 18  1 81  0  0
 9  0 116692 358172480   5244 5019904    0    0     0     0 9579  741 18  1 81  0  0
 9  0 116692 358171456   5244 5020912    0    0     0     0 9581  727 18  1 81  0  0
 9  0 116692 358141248   5244 5048968    0    0     0    36 9678  668 18  1 81  0  0
 9  0 116692 358140224   5244 5049976    0    0     0    36 9669  657 18  1 81  0  0
 9  0 116692 358113856   5244 5073900    0    0     0     0 9825  875 18  1 81  0  0
 9  0 116692 358112832   5244 5074908    0    0     0     0 9830  882 18  1 81  0  0
 9  0 116692 358082816   5244 5102864    0    0     0     2 9653  646 18  1 81  0  0
10  0 116692 358081792   5244 5103872    0    0     0     2 9653  642 18  1 81  0  0
 9  0 116692 358050912   5244 5131860    0    0     0    10 9706  608 18  1 81  0  0
 9  0 116692 358049888   5244 5132868    0    0     0    10 9707  624 18  1 81  0  0
 9  0 116692 358020736   5244 5160344    0    0     0     0 9678  723 17  2 81  0  0
 9  0 116692 358019712   5244 5161352    0    0     0     0 9670  701 17  2 81  0  0
10  0 116692 357988384   5244 5190660    0    0     0     0 9662  612 18  1 81  0  0
 9  0 116692 357986880   5244 5191668    0    0     0     0 9674  622 18  1 81  0  0
 9  0 116692 357960128   5244 5217052    0    0     0    10 9670  625 18  1 81  0  0
 9  0 116692 357959104   5244 5218060    0    0     0    10 9672  615 18  1 81  0  0
 9  0 116692 357966144   5244 5211288    0    0     0     0 10194  861 18  1 81  0  0
 9  0 116692 357965152   5244 5212296    0    0     0     0 10199  875 18  1 81  0  0
 9  0 116692 357932608   5244 5242588    0    0     0     0 9463  647 17  2 81  0  0
 9  0 116692 357931072   5244 5244100    0    0     0     0 9472  633 17  2 81  0  0
 9  0 116692 357900512   5244 5272604    0    0     0     1 9644  566 18  1 81  0  0
 9  0 116692 357899520   5244 5273612    0    0     0     1 9655  575 18  1 81  0  0
10  0 116692 357869504   5244 5301484    0    0     0     0 9727  659 18  1 81  0  0
 9  0 116692 357868800   5244 5302160    0    0     0     0 9722  679 18  1 81  0  0
 9  0 116692 357842688   5244 5326412    0    0     0     2 9665  614 18  1 81  0  0
 9  0 116692 357841184   5244 5327420    0    0     0     2 9670  595 18  1 81  0  0
 9  0 116692 357810272   5244 5356408    0    0     0     6 9576  576 17  2 81  0  0
 9  0 116692 357808736   5244 5357416    0    0     0     6 9575  569 17  2 81  0  0
 8  0 116692 357925632   5244 5374540    0    0     0     0 9807 2515 17  1 82  0  0
 8  0 116692 357925632   5244 5374540    0    0     0     0 9772 2523 17  1 82  0  0
 8  0 116692 357922304   5244 5377604    0    0     0     1 8702  723 17  0 83  0  0
 8  0 116692 357922304   5244 5377604    0    0     0     1 8698  714 17  0 83  0  0
 8  0 116692 357923360   5244 5376348    0    0     0     4 8681  638 17  0 83  0  0
 8  0 116692 357923360   5244 5376348    0    0     0     4 8691  651 17  0 83  0  0
 8  0 116692 357921408   5244 5379588    0    0     0     0 8770  725 17  0 83  0  0
 9  0 116692 357921408   5244 5379588    0    0     0     0 8774  712 17  0 83  0  0
 9  0 116692 357935744   5244 5365752    0    0     0     0 8926  695 17  0 83  0  0
 8  0 116692 357935744   5244 5365752    0    0     0     0 8930  705 17  0 83  0  0
 8  0 116692 357978464   5244 5323996    0    0     0    20 9331  771 17  0 83  0  0
 8  0 116692 357996448   5244 5306568    0    0     0    20 9329  772 17  0 83  0  0
 8  0 116692 358078944   5244 5226584    0    0     0     0 8810  875 16  0 83  0  0
 8  0 116692 358095584   5244 5209448    0    0     0     0 8809  875 16  0 83  0  0
 8  0 116692 358093376   5244 5212440    0    0     0     1 8697  647 17  0 83  0  0
 8  0 116692 358093376   5244 5212440    0    0     0     1 8687  635 17  0 83  0  0
 9  0 116692 358093376   5244 5212512    0    0     0     1 8625  581 17  0 83  0  0
 8  0 116692 358092192   5244 5213704    0    0     0     1 8624  598 17  0 83  0  0
 8  0 116692 358090080   5244 5215876    0    0     0     0 8729  638 17  0 83  0  0
 8  0 116692 358090080   5244 5215876    0    0     0     0 8723  620 17  0 83  0  0
 8  0 116692 358086944   5244 5219280    0    0     0     0 8632  613 17  0 83  0  0
 8  0 116692 358086976   5244 5219280    0    0     0     0 8654  621 17  0 83  0  0
 9  0 116692 358115456   5244 5192964    0    0     0     7 8596  653 16  0 83  0  0
 8  0 116692 358115456   5244 5192964    0    0     0     7 8568  651 16  0 83  0  0
 8  0 116692 358115648   5244 5192964    0    0     0     0 8746  741 17  0 83  0  0
 9  0 116692 358115648   5244 5192964    0    0     0     0 8753  741 17  0 83  0  0
 8  0 116692 358115904   5244 5192964    0    0     0     0 8645  558 17  0 83  0  0
 8  0 116692 358115904   5244 5192964    0    0     0     0 8647  552 17  0 83  0  0
 8  0 116692 351076896   5244 5194280    0    0     0     1 8074  884 15  1 83  1  0
 8  0 116692 351076896   5244 5194280    0    0     0     1 8063  887 15  1 83  1  0
 8  0 116692 358606784   5244 4733236    0    0     0     0 8720  661 17  0 83  0  0
 8  0 116692 358606784   5244 4733236    0    0     0     0 8725  657 17  0 83  0  0
 9  0 116692 358606784   5244 4733236    0    0     0     1 8645  558 17  0 83  0  0
 8  0 116692 358606816   5244 4733236    0    0     0     1 8646  564 17  0 83  0  0
 9  0 116692 358606848   5244 4733236    0    0     0     6 8638  556 17  0 83  0  0
 9  0 116692 358606848   5244 4733236    0    0     0     6 8639  557 17  0 83  0  0
 8  0 116692 351569536   5244 4733236    0    0     0     0 8802  763 16  1 83  0  0
 8  0 116692 351569536   5244 4733236    0    0     0     0 8799  763 16  1 83  0  0
 8  0 116692 358606336   5244 4733236    0    0     0     0 8651  609 17  0 83  0  0
 8  0 116692 358606336   5244 4733236    0    0     0     0 8652  605 17  0 83  0  0
 8  0 116692 358606400   5244 4733240    0    0     0     4 8647  601 17  0 83  0  0
 8  0 116692 358606400   5244 4733240    0    0     0     4 8650  605 17  0 83  0  0
 8  0 116692 358606624   5244 4733240    0    0     0     0 8730  613 17  0 83  0  0
 8  0 116692 358606624   5244 4733240    0    0     0     0 8732  609 17  0 83  0  0
 8  0 116692 351569376   5244 4733240    0    0     0     0 8695  594 16  1 83  0  0
 8  0 116692 351569376   5244 4733240    0    0     0     0 8687  599 16  1 83  0  0
 8  0 116692 358603104   5244 4736592    0    0     0     1 8654  633 16  0 83  0  0
 8  0 116692 358603104   5244 4736592    0    0     0     9 8659  629 16  0 83  0  0
 8  0 116692 358599488   5244 4739948    0    0     0     8 8826  817 17  0 83  0  0
 8  0 116692 358599488   5244 4739948    0    0     0     0 8826  819 17  0 83  0  0
 8  0 116692 358614176   5244 4725668    0    0     0     1 8643  614 17  0 83  0  0
 8  0 116692 358614176   5244 4725668    0    0     0     1 8639  611 17  0 83  0  0
10  0 116692 358610912   5244 4729028    0    0     0     1 8677  630 17  0 83  0  0
 8  0 116692 358610912   5244 4729028    0    0     0     1 8679  635 17  0 83  0  0
 8  0 116692 358608000   5244 4732380    0    0     0     1 8700  654 17  0 83  0  0
 8  0 116692 358626144   5244 4714740    0    0     0     0 8696  649 17  0 83  0  0
 8  0 116692 358624096   5244 4716728    0    0     0     0 8649  613 17  0 83  0  0
 8  0 116692 358623008   5244 4717804    0    0     0     0 8658  626 17  0 83  0  0
 8  0 116692 358622976   5244 4717812    0    0     0     1 8672  610 17  0 83  0  0
 8  0 116692 358622976   5244 4717812    0    0     0     1 8662  605 17  0 83  0  0
 9  0 116692 358619200   5244 4721176    0    0     0     8 9131 2356 17  0 83  0  0
 8  0 116692 358619200   5244 4721176    0    0     0     8 9133 2352 17  0 83  0  0
 8  0 116692 358616064   5244 4724528    0    0     0     0 8684  608 17  0 83  0  0
 8  0 116692 358616064   5244 4724528    0    0     0     0 8680  603 17  0 83  0  0
 8  0 116692 358612800   5244 4727880    0    0     0     0 8684  602 17  0 83  0  0
 8  0 116692 358612800   5244 4727880    0    0     0     1 8691  626 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     1 8766  690 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     0 8753  665 17  0 83  0  0
 8  0 116692 358610336   5244 4731264    0    0     0     2 8675  565 17  0 83  0  0
 8  0 116692 358610336   5244 4731264    0    0     0     2 8685  568 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     0 8656  555 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     1 8663  554 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     7 8828  776 17  0 83  0  0
 8  0 116692 358610368   5244 4731264    0    0     0     7 8835  778 17  0 83  0  0
 8  0 116692 358610272   5244 4731264    0    0     0     0 8676  586 17  0 83  0  0
 8  0 116692 351410464   5244 4731264    0    0     0     0 8683  597 16  0 83  0  0
 8  0 116692 358609856   5244 4731264    0    0     0     0 8650  610 16  1 83  0  0
 8  0 116692 358609856   5244 4731264    0    0     0     0 8641  601 16  1 83  0  0
 8  0 116692 358609696   5244 4731264    0    0     0     5 8699  626 17  0 83  0  0
 8  0 116692 358609728   5244 4731264    0    0     0     5 8697  622 17  0 83  0  0
 8  0 116692 358609664   5244 4731264    0    0     0     0 8672  596 17  0 83  0  0
 8  0 116692 358609664   5244 4731264    0    0     0     0 8677  598 17  0 83  0  0
 8  0 116692 357332864   5244 4731264    0    0     0     0 8647  581 17  0 83  0  0
 9  0 116692 349019744   5244 4731264    0    0     0     0 8643  580 16  1 83  0  0
 8  0 116692 358609376   5244 4731272    0    0     0     5 8816  766 16  1 83  0  0
 8  0 116692 358609408   5244 4731272    0    0     0     5 8810  765 16  0 83  0  0
 8  0 116692 358609408   5244 4731272    0    0     0     2 8645  551 17  0 83  0  0
 8  0 116692 358609408   5244 4731272    0    0     0     2 8644  549 17  0 83  0  0
 8  0 116692 358609440   5244 4731288    0    0     0     0 8665  566 17  0 83  0  0
 9  0 116692 358609440   5244 4731288    0    0     0     0 8664  569 17  0 83  0  0
 8  0 116692 351296864   5244 4731288    0    0     0     3 8855  600 16  0 83  0  0
 8  0 116692 348938240   5244 4731288    0    0     0     3 8691  592 16  1 83  0  0
 8  0 116692 358605696   5244 4734644    0    0     0     0 8665  604 16  1 83  0  0
 8  0 116692 358605696   5244 4734644    0    0     0     0 8662  601 16  1 83  0  0
 8  0 116692 358602432   5244 4738004    0    0     0     0 8656  600 17  0 83  0  0
 9  0 116692 358602432   5244 4738004    0    0     0     0 8652  598 17  0 83  0  0
 9  0 116692 358598944   5244 4741360    0    0     0     9 8793  839 17  0 83  0  0
 8  0 116692 358598944   5244 4741360    0    0     0     9 8797  841 17  0 83  0  0
 8  0 116692 358595712   5244 4744644    0    0     0     0 8707  688 17  0 83  0  0
 8  0 116692 358595712   5244 4744644    0    0     0     0 8705  692 17  0 83  0  0
 8  0 116692 358594528   5244 4745844    0    0     0     0 8696  685 17  0 83  0  0
 8  0 116692 358594048   5244 4746348    0    0     0     0 8698  690 17  0 83  0  0
 8  0 116692 358592608   5244 4747940    0    0     0     6 8732  701 17  0 83  0  0
 8  0 116692 358610592   5244 4730248    0    0     0     6 8734  693 17  0 83  0  0
 8  0 116692 358607200   5244 4733608    0    0     0     1 8696  657 17  0 83  0  0
 8  0 116692 358607200   5244 4733608    0    0     0     1 8691  656 17  0 83  0  0
 8  0 116692 358603872   5244 4736992    0    0     0     0 8664  675 17  0 83  0  0
 9  0 116692 358603872   5244 4736992    0    0     0     0 8663  673 17  0 83  0  0
 8  0 116692 358600416   5244 4740344    0    0     0    10 8852  830 17  0 83  0  0
 8  0 116692 358600384   5244 4740344    0    0     0    10 8864  846 17  0 83  0  0
 8  0 116692 358597024   5244 4743696    0    0     0     0 8669  642 17  0 83  0  0
 8  0 116692 358597024   5244 4743696    0    0     0     0 8703  629 17  0 83  0  0
 8  0 116692 358593696   5244 4747060    0    0     0     0 8681  645 17  0 83  0  0
 9  0 116692 358593696   5244 4747060    0    0     0     0 8658  646 17  0 83  0  0
 8  0 116692 358593888   5244 4747060    0    0     0     1 8729  657 17  0 83  0  0
 8  0 116692 358593888   5244 4747060    0    0     0     1 8731  656 17  0 83  0  0
 8  0 116692 358593984   5244 4747060    0    0     0     0 8648  597 17  0 83  0  0
 8  0 116692 358593984   5244 4747060    0    0     0     0 8657  596 17  0 83  0  0
 8  0 116692 358594048   5244 4747060    0    0     0     0 8634  598 17  0 83  0  0
 8  0 116692 358594048   5244 4747060    0    0     0     0 8641  599 17  0 83  0  0
 8  0 116692 358593472   5244 4747064    0    0     0    12 9195 2320 17  0 83  0  0
 8  0 116692 358593472   5244 4747064    0    0     0    12 9184 2319 17  0 83  0  0
 8  0 116692 358593024   5244 4747068    0    0     0     2 8653  541 16  1 83  0  0
 8  0 116692 358593024   5244 4747068    0    0     0     2 8654  540 16  1 83  0  0
 8  0 116692 358593056   5244 4747068    0    0     0     0 8651  558 17  0 83  0  0
 9  0 116692 358593056   5244 4747068    0    0     0     0 8654  558 17  0 83  0  0
 8  0 116692 358593536   5244 4747068    0    0     0     1 8728  577 17  0 83  0  0
 8  0 116692 358593536   5244 4747068    0    0     0     1 8725  577 17  0 83  0  0
 8  0 116692 358593504   5244 4747068    0    0     0     0 8662  565 17  0 83  0  0
 8  0 116692 358593504   5244 4747068    0    0     0     0 8662  565 17  0 83  0  0
 8  0 116692 358593024   5244 4747068    0    0     0     0 8670  561 16  1 83  0  0
 8  0 116692 358593024   5244 4747068    0    0     0     0 8670  561 16  1 83  0  0
 8  0 116692 358592672   5244 4747068    0    0     0    10 8789  728 17  0 83  0  0
 8  0 116692 358592672   5244 4747068    0    0     0    10 8790  728 17  0 83  0  0
 8  0 116692 358592640   5244 4747068    0    0     0     0 8653  554 17  0 83  0  0
 8  0 116692 358592640   5244 4747068    0    0     0     0 8653  555 17  0 83  0  0
 8  0 116692 358592768   5244 4747072    0    0     0     0 8684  559 17  0 83  0  0
 8  0 116692 358592768   5244 4747072    0    0     0     0 8688  560 17  0 83  0  0
 8  0 116692 358589600   5244 4750424    0    0     0     1 8739  663 16  1 83  0  0
 8  0 116692 358589600   5244 4750424    0    0     0     1 8737  660 16  1 83  0  0
 8  0 116692 358586048   5244 4753776    0    0     0     1 8676  616 17  0 83  0  0
 8  0 116692 358586048   5244 4753776    0    0     0     1 8679  617 17  0 83  0  0
 8  0 116692 358583808   5244 4756056    0    0     0     0 8668  598 17  0 83  0  0
 8  0 116692 358583648   5244 4756224    0    0     0     0 8675  607 17  0 83  0  0
 8  0 116692 358582432   5244 4757144    0    0     0     6 8753  802 17  0 83  0  0
 8  0 116692 358582432   5244 4757144    0    0     0     6 8759  797 17  0 83  0  0
 8  0 116692 358579136   5244 4760532    0    0     0     0 8686  660 17  0 83  0  0
 9  0 116692 358579136   5244 4760532    0    0     0     0 8692  659 17  0 83  0  0
 8  0 116692 358575808   5244 4763888    0    0     0     0 8692  661 17  0 83  0  0
 8  0 116692 358575808   5244 4763888    0    0     0     0 8695  661 17  0 83  0  0
10  0 116692 358572416   5244 4767240    0    0     0     4 8694  667 17  0 83  0  0
 8  0 116692 358572416   5244 4767240    0    0     0     4 8705  667 17  0 83  0  0
 8  0 116692 358568960   5244 4770592    0    0     0     0 8687  707 17  0 83  0  0
 8  0 116692 358568960   5244 4770592    0    0     0     0 8680  706 17  0 83  0  0
 8  0 116692 358565536   5244 4773956    0    0     0     0 8672  634 17  0 83  0  0
 8  0 116692 358565568   5244 4773952    0    0     0     0 8676  635 17  0 83  0  0
 8  0 116692 358562432   5244 4777312    0    0     0     6 8873  841 17  0 83  0  0
 8  0 116692 358562432   5244 4777312    0    0     0     6 8868  840 17  0 83  0  0
 8  0 116692 358558976   5244 4780664    0    0     0     2 8697  684 17  0 83  0  0
