CPU_MEM_TOTAL: 394153300
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 8
REQUESTED_CPUS: 8
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c231
NODE_NAME: c231
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
177  0  47432 312826528     56 45178884    0    0     0    48 35131 29496851 34 36 30  0  0
186  0  47432 312850272     56 45180928    0    0     0    49 34467 29439842 33 36 31  0  0
204  0  47432 312850240     56 45180928    0    0     0    49 34487 29470229 33 36 31  0  0
205  0  47432 312891296     56 45201628    0    0     0    46 36813 30651575 32 38 30  0  0
204  0  47432 312891296     56 45201628    0    0     0    46 36813 30672293 32 38 30  0  0
123  0  47432 312888960     56 45204996    0    0     0    23 34729 31129311 32 38 30  0  0
150  0  47432 312888960     56 45204996    0    0     0    23 34640 30957827 32 38 31  0  0
150  0  47432 312885280     56 45208324    0    0     0    62 34579 29800961 33 37 31  0  0
178  0  47432 312885280     56 45208324    0    0     0    62 34686 29943441 33 37 31  0  0
177  0  47432 312884640     56 45208324    0    0     0    45 34749 30405234 32 37 31  0  0
201  0  47432 312884640     56 45208324    0    0     0    45 34737 30427159 32 37 31  0  0
177  0  47432 312915104     56 45205652    0    0     0    47 34502 30491058 32 37 31  0  0
204  0  47432 312915104     56 45205652    0    0     0    47 34473 30446321 32 37 31  0  0
177  0  47432 312915136     56 45205652    0    0     0    50 34595 31207907 32 38 30  0  0
150  0  47432 312915168     56 45205652    0    0     0    50 34543 31140791 32 38 31  0  0
150  0  47432 312915328     56 45205664    0    0     0    47 34160 30533225 32 36 32  0  0
150  0  47432 312915328     56 45205664    0    0     0    47 34157 30492179 32 36 32  0  0
201  0  47432 312930368     56 45204332    0    0     0    47 34565 30498893 32 38 31  0  0
206  0  47432 312930368     56 45204332    0    0     0    47 34632 30656556 32 38 30  0  0
177  0  47432 312930336     56 45204332    0    0     0    65 34863 30732770 33 37 30  0  0
177  0  47432 312930336     56 45204332    0    0     0    65 34861 30703512 33 37 30  0  0
177  0  47432 312929792     56 45204332    0    0     0    45 34335 30486542 32 36 31  0  0
177  0  47432 312929792     56 45204332    0    0     0    45 34289 30425035 32 36 31  0  0
147  0  47432 312929792     56 45204332    0    0     0    47 34623 31087446 32 38 30  0  0
177  0  47432 312929792     56 45204332    0    0     0    47 34646 31109113 32 38 30  0  0
177  0  47432 312929376     56 45204332    0    0     0    58 34684 30491211 32 38 30  0  0
205  0  47432 312929376     56 45204332    0    0     0    58 34719 30531100 32 38 30  0  0
205  0  47432 312814656     56 45205464    0    0     0    48 35105 31043336 32 37 30  0  0
151  0  47432 312814656     56 45205464    0    0     0    48 35095 31033195 32 37 30  0  0
183  0  47432 312734336     56 45218780    0    0     0    47 38054 30830914 34 38 29  0  0
177  0  47432 312727776     56 45218780    0    0     0    47 38134 30774224 34 38 29  0  0
178  0  47432 312665760     56 45219016    0    0     0    55 35484 30128480 34 37 29  0  0
205  0  47432 312665760     56 45219016    0    0     0    55 35434 30208650 34 37 29  0  0
205  0  47432 312660000     56 45222444    0    0     0    45 36571 31227252 33 39 28  0  0
151  0  47432 312660032     56 45222444    0    0     0    45 36527 31184088 33 39 28  0  0
205  0  47432 312656704     56 45225816    0    0     0    50 35768 30080771 35 37 28  0  0
205  0  47432 312656736     56 45225816    0    0     0    50 35790 30110842 35 37 28  0  0
205  0  47432 312654464     56 45228132    0    0     0    60 35488 30626692 34 37 29  0  0
178  0  47432 312654464     56 45228132    0    0     0    60 35469 30560172 34 37 29  0  0
202  0  47432 312653440     56 45229236    0    0     0    47 35963 29901470 36 36 28  0  0
178  0  47432 312653440     56 45229236    0    0     0    47 36017 29979546 36 36 28  0  0
125  0  47432 312636928     56 45214752    0    0     0    47 33389 26335129 33 33 34  0  0
178  0  47432 312636928     56 45214752    0    0     0    47 33273 26167476 33 33 34  0  0
151  0  47432 312636864     56 45162724    0    0     0    64 33137 25640265 34 32 34  0  0
178  0  47432 312636864     56 45162724    0    0     0    64 33180 25659910 34 32 34  0  0
151  0  47432 312646912     56 45166116    0    0     0    48 35476 27987936 36 35 29  0  0
151  0  47432 312646912     56 45166116    0    0     0    48 35473 28040450 36 35 29  0  0
151  0  47432 312643232     56 45169508    0    0     0    24 34337 26670388 35 34 31  0  0
178  0  47432 312641952     56 45169508    0    0     0    46 34346 26632503 35 34 31  0  0
179  0  47432 312607360     56 45173228    0    0     0    47 32821 24527713 35 31 35  0  0
178  0  47432 312607360     56 45173228    0    0     0    25 32830 24546527 35 31 35  0  0
152  0  47432 312562752     56 45176612    0    0     0    51 34048 26493184 35 32 32  0  0
124  0  47432 312562752     56 45176612    0    0     0    51 34004 26474357 35 32 32  0  0
151  0  47432 312553600     56 45180004    0    0     0    47 34528 27660783 35 34 31  0  0
179  0  47432 312553088     56 45180004    0    0     0    47 34540 27674068 35 34 31  0  0
97  0  47432 312548128     56 45111544    0    0     0    53 32333 24872483 33 31 36  0  0
124  0  47432 312548128     56 45110032    0    0     0    53 32259 24734172 33 30 36  0  0
151  0  47432 312589344     56 44966972    0    0     0    45 31192 20828697 33 28 39  0  0
151  0  47432 312589344     56 44965964    0    0     0    45 31233 20897316 33 28 39  0  0
98  0  47432 312550720     56 44889296    0    0     0    47 30404 20872374 34 26 40  0  0
70  0  47432 312550720     56 44888792    0    0     0    47 30337 20777983 34 26 40  0  0
150  0  47432 313545088     56 44728228    0    0     0    75 31452 20611348 33 27 41  0  0
98  0  47432 313568640     56 44704540    0    0     0    75 31737 20716777 33 27 40  0  0
150  0  47432 313577984     56 44655328    0    0     0    42 31300 19682580 32 26 42  0  0
70  0  47432 313576960     56 44655328    0    0     0    42 31028 19629103 32 26 42  0  0
123  0  47432 313465344     56 44655644    0    0     0    39 26317 16602890 30 22 48  0  0
97  0  47432 313464352     56 44655644    0    0     0    39 26324 16584126 30 22 48  0  0
149  0  47432 313632896     56 44661760    0    0     0    48 26968 15704280 32 20 48  0  0
123  0  47432 313632736     56 44661760    0    0     0    48 27075 15810739 32 20 48  0  0
95  0  47432 314490208     56 44490496    0    0     0    62 27943 14035188 30 19 51  0  0
68  0  47432 314490208     56 44490496    0    0     0    62 27785 13860533 30 19 52  0  0
122  0  47432 314439456     56 44481240    0    0     0    34 24021 13356586 29 18 53  0  0
68  0  47432 314438432     56 44481240    0    0     0    34 24112 13477239 29 18 53  0  0
68  0  47432 314366208     56 44481256    0    0     0    47 24850 13937170 30 18 51  0  0
95  0  47432 314364704     56 44481256    0    0     0    47 24777 13815285 30 18 51  0  0
68  0  47432 314276256     56 44481276    0    0     0    35 22275 9489173 28 15 57  0  0
41  0  47432 314273728     56 44481276    0    0     0    35 22202 9385628 28 15 57  0  0
41  0  47432 314143680     56 44482016    0    0     0    32 19555 5567459 29  9 62  0  0
68  0  47432 314141152     56 44482016    0    0     0    32 19598 5610352 29  9 62  0  0
67  0  47432 314974112     56 44445132    0    0     0   101 21947 7794271 28 12 59  0  0
67  0  47432 315003648     56 44414892    0    0     0   101 22212 7819978 28 12 59  0  0
40  0  47432 315053024     56 44309296    0    0     0    27 22032 7100621 28 10 62  0  0
40  0  47432 315049984     56 44309296    0    0     0    27 21718 7034370 28 10 62  0  0
40  0  47432 314903936     56 44312692    0    0     0    26 18563 5932473 27  9 64  0  0
41  0  47432 314900928     56 44312692    0    0     0    26 18580 5933531 27  9 64  0  0
41  0  47432 314746464     56 44316104    0    0     0    31 18561 5773511 27  9 64  0  0
41  0  47432 314743936     56 44316104    0    0     0    31 18553 5772771 27  9 64  0  0
11  0  47432 316008992     56 44159948    0    0     0    50 23797 5741947 25  9 67  0  0
11  0  47432 316008512     56 44159948    0    0     0    50 23552 5671632 25  9 67  0  0
10  0  47432 317068672     56 43988180    0    0     0    48 16786 1780051 21  4 75  0  0
10  0  47432 317068672     56 43988180    0    0     0    48 16790 1780053 20  4 75  0  0
10  0  47432 316913216     56 43991548    0    0     0    45 10994 1162 19  2 79  0  0
11  0  47432 316912736     56 43991548    0    0     0    48 10985 1160 19  2 79  0  0
10  0  47432 316755232     56 43994868    0    0     0    13 11967 4927 19  2 79  0  0
10  0  47432 316754240     56 43994868    0    0     0    10 11976 4963 19  2 79  0  0
10  0  47432 316620480     56 43998244    0    0     0    14 11014 1182 19  2 79  0  0
10  0  47432 316619488     56 43998244    0    0     0    14 11011 1181 19  2 79  0  0
 8  0  47432 318896768     56 43650804    0    0     0    86 17012 23275 18  1 81  0  0
 8  0  47432 318896768     56 43650804    0    0     0    86 16992 23237 18  1 81  0  0
 9  0  47432 318897376     56 43650788    0    0     0     1 8841  687 17  0 83  0  0
 8  0  47432 318897376     56 43650788    0    0     0     1 8844  689 17  0 83  0  0
 8  0  47432 318894048     56 43654164    0    0     0     0 8805  672 17  0 83  0  0
 8  0  47432 318894048     56 43654164    0    0     0     0 8805  670 17  0 83  0  0
 8  0  47432 318894944     56 43653348    0    0     0    15 8787  668 17  0 83  0  0
 8  0  47432 318894944     56 43653348    0    0     0    15 8787  669 17  0 83  0  0
 8  0  47432 318895200     56 43652944    0    0     0     0 8979 1100 17  0 83  0  0
 8  0  47432 318895200     56 43652944    0    0     0     0 8977 1099 17  0 83  0  0
 8  0  47432 318895072     56 43652944    0    0     0     1 8710  590 17  0 83  0  0
 8  0  47432 318895072     56 43652944    0    0     0     1 8716  590 17  0 83  0  0
10  0  47432 311837856     56 43652988    0    0     0    28 11239 6877 16  1 83  0  0
 8  0  47432 311835008     56 43652824    0    0     0    28 11414 7101 16  1 83  0  0
13  0  47432 318367808     56 43656836    0    0     0   278 28032 85194 23  2 76  0  0
12  0  47432 318366240     56 43656836    0    0     0   278 27885 84983 23  2 76  0  0
19  0  47432 317961120     56 43675520    0    0     0   293 22244 32028 21  1 78  0  0
18  0  47432 317961120     56 43675520    0    0     0   293 22530 32876 21  1 78  0  0
 9  0  47432 317737600     56 43683168    0    0     0  1434 24455 50397 23  1 76  0  0
 9  0  47432 317737600     56 43683168    0    0     0  1452 24174 49563 23  1 76  0  0
 9  0  47432 310706688     56 43683932    0    0     0  1056 16362 20834 20  1 79  0  0
 9  0  47432 310705152     56 43683952    0    0     0  1038 16450 21149 20  1 79  0  0
16  0  47432 317743840     56 43689668    0    0     0  1763 18483 24227 21  1 78  0  0
17  0  47432 317742336     56 43689668    0    0     0  1763 18449 23937 21  1 78  0  0
10  0  47432 317758976     56 43698956    0    0     0  1448 29503 56356 22  1 77  0  0
10  0  47432 317758976     56 43698956    0    0     0  1448 29466 56330 22  1 77  0  0
21  0  47432 317483328     56 43712700    0    0     0  1763 34498 61532 26  2 73  0  0
19  0  47432 317478848     56 43713336    0    0     0  1795 34899 62613 26  2 72  0  0
11  0  47432 309814144     56 43729052    0    0     0  1126 33369 64431 26  2 72  0  0
12  0  47432 309805888     56 43729052    0    0     0  1148 33150 63890 26  2 72  0  0
15  0  47432 316565952     56 43751316    0    0     0  1133 37014 74957 27  2 70  0  0
12  0  47432 316565888     56 43751316    0    0     0  1130 36842 74397 27  2 70  0  0
13  0  47432 316455616     56 43777068    0    0     0  3136 32265 60254 28  1 71  0  0
13  0  47432 316455136     56 43777068    0    0     0  3085 32399 60711 27  1 71  0  0
27  0  47432 315951616     56 43812968    0    0     0  2252 38304 66243 30  2 68  0  0
17  0  47432 315949312     56 43811548    0    0     0  2293 38321 66051 30  2 68  0  0
15  0  47432 315873792     56 43817116    0    0     0  3047 35490 71660 29  2 69  0  0
15  0  47432 315868736     56 43818124    0    0     0  3013 35532 72074 29  2 69  0  0
19  0  47432 315732576     56 43839608    0    0     0  3862 41832 83165 30  2 68  0  0
31  0  47432 315726688     56 43839608    0    0     0  3863 41908 83414 31  2 68  0  0
15  0  47432 315045088     56 43889300    0    0     0  2938 55014 125663 36  3 61  0  0
16  0  47432 315036544     56 43889300    0    0     0  2966 54750 124748 36  3 61  0  0
15  0  47432 314808576     56 43917028    0    0     0  3009 49257 95828 35  3 63  0  0
14  0  47432 314805952     56 43917560    0    0     0  2985 49231 95820 35  3 63  0  0
12  0  47432 314807008     56 43950876    0    0     0  5503 46333 99014 34  2 64  0  0
12  0  47432 314806016     56 43951380    0    0     0  5549 46321 99011 34  2 64  0  0
21  0  47432 314565824     56 43987548    0    0     0  4817 46814 139043 36  2 62  0  0
17  0  47432 314565024     56 43987548    0    0     0  4760 46854 139041 36  2 62  0  0
15  0  47432 314417568     56 44018084    0    0     0  4071 41665 81532 33  2 65  0  0
14  0  47432 314413024     56 44018084    0    0     0  4071 41709 81661 33  2 65  0  0
24  0  47432 314586752     56 44029132    0    0     0  4440 36704 82042 31  2 67  0  0
18  0  47432 314586144     56 44029132    0    0     0  4440 36787 83804 31  2 67  0  0
21  0  47432 314637696     56 44062928    0    0     0  5552 43286 88915 35  2 64  0  0
23  0  47432 314628224     56 44062928    0    0     0  5552 43407 87486 35  2 64  0  0
